work_year,experience_level,employment_type,job_title,salary_currency,salary_in_usd,employee_residence,remote_ratio,company_location,company_size,salary
2023,EN,FT,Data Engineer,USD,160000,US,0,US,M,160000
2023,EN,FT,Data Engineer,USD,135000,US,0,US,M,135000
2022,SE,FT,Manager Data Management,USD,125000,US,100,US,L,125000
2022,SE,FT,Data Engineer,USD,175000,US,0,US,M,175000
2022,SE,FT,Data Engineer,USD,155000,US,0,US,M,155000
2022,SE,FT,Data Engineer,USD,153600,US,0,US,M,153600
2022,SE,FT,Data Engineer,USD,106800,US,0,US,M,106800
2022,SE,FT,Data Scientist,USD,150000,US,0,US,M,150000
2022,SE,FT,Data Scientist,USD,140000,US,0,US,M,140000
2022,SE,FT,Data Science Consultant,USD,122000,US,0,US,M,122000
2022,SE,FT,Data Science Consultant,USD,94500,US,0,US,M,94500
2022,SE,FT,Data Engineer,USD,170000,US,0,US,M,170000
2022,SE,FT,Data Engineer,USD,130000,US,0,US,M,130000
2022,SE,FT,Data Science Consultant,USD,145000,US,0,US,M,145000
2022,SE,FT,Data Science Consultant,USD,128000,US,0,US,M,128000
2022,SE,FT,Data Engineer,USD,145000,US,0,US,M,145000
2022,SE,FT,Data Engineer,USD,100000,US,0,US,M,100000
2022,SE,FT,Data Engineer,USD,175000,US,0,US,M,175000
2022,SE,FT,Data Engineer,USD,120000,US,0,US,M,120000
2022,SE,FT,Data Engineer,USD,145000,US,0,US,M,145000
2022,SE,FT,Data Engineer,USD,115000,US,0,US,M,115000
2022,SE,FT,Applied Machine Learning Scientist,USD,150000,US,100,US,M,150000
2022,MI,FT,Data Analyst,USD,150000,US,0,US,M,150000
2022,MI,FT,Data Analyst,USD,100000,US,0,US,M,100000
2022,MI,FT,Data Scientist,USD,150000,US,100,US,M,150000
2022,MI,FT,Data Scientist,USD,127500,US,100,US,M,127500
2022,SE,FT,Data Scientist,USD,126500,US,100,US,M,126500
2022,SE,FT,Data Scientist,USD,51000,US,100,US,M,51000
2022,MI,FT,Data Engineer,USD,260000,US,0,US,M,260000
2022,MI,FT,Data Engineer,USD,175000,US,0,US,M,175000
2022,EN,FT,Applied Data Scientist,USD,40000,AU,100,PK,M,40000
2022,EN,FT,AI Programmer,USD,40000,PK,100,AU,M,40000
2022,SE,FT,Data Engineer,USD,250000,US,100,US,M,250000
2022,SE,FT,Data Engineer,USD,63000,US,100,US,M,63000
2022,SE,FT,Machine Learning Engineer,USD,210000,US,100,US,M,210000
2022,SE,FT,Machine Learning Engineer,USD,160000,US,100,US,M,160000
2022,SE,FT,Data Scientist,USD,272550,US,100,US,M,272550
2022,SE,FT,Data Scientist,USD,198200,US,100,US,M,198200
2022,MI,FT,Data Scientist,EUR,94560,FR,100,FR,M,90000
2022,MI,FT,Data Scientist,EUR,52533,FR,100,FR,M,50000
2022,SE,FT,Data Scientist,USD,220000,US,0,US,M,220000
2022,SE,FT,Data Scientist,USD,146000,US,0,US,M,146000
2022,MI,FT,Data Analyst,USD,150000,US,0,US,M,150000
2022,MI,FT,Data Analyst,USD,100000,US,0,US,M,100000
2022,SE,FT,Machine Learning Software Engineer,USD,248400,CA,100,CA,M,248400
2022,SE,FT,Machine Learning Software Engineer,USD,183600,CA,100,CA,M,183600
2022,MI,FT,Data Engineer,USD,150000,US,100,US,M,150000
2022,MI,FT,Data Engineer,USD,150000,US,100,US,M,150000
2022,EN,FT,Machine Learning Developer,USD,40000,PK,100,AU,M,40000
2022,SE,FT,Lead Data Scientist,INR,56723,IN,0,IN,L,4460000
2022,MI,FT,Data Engineer,USD,120000,US,0,US,M,120000
2022,MI,FT,Data Engineer,USD,95000,US,0,US,M,95000
2022,EN,FT,Data Engineer,USD,160000,US,0,US,M,160000
2022,EN,FT,Data Engineer,USD,135000,US,0,US,M,135000
2022,EN,FT,Data Science Consultant,EUR,24165,IT,50,IT,M,23000
2022,SE,FT,Data Engineer,USD,216000,US,100,US,M,216000
2022,SE,FT,Data Engineer,USD,144000,US,100,US,M,144000
2022,EN,FT,Data Engineer,USD,85000,US,0,US,M,85000
2022,EN,FT,Data Engineer,USD,65000,US,0,US,M,65000
2022,SE,FT,Data Analyst,USD,149000,US,100,US,M,149000
2022,SE,FT,Data Analyst,USD,119000,US,100,US,M,119000
2022,SE,FT,Data Scientist,USD,140000,US,0,US,M,140000
2022,SE,FT,Data Scientist,USD,120000,US,0,US,M,120000
2022,MI,FT,Data Scientist,USD,150000,US,0,US,M,150000
2022,MI,FT,Data Scientist,USD,110000,US,0,US,M,110000
2022,SE,FT,Machine Learning Engineer,USD,246000,US,100,US,M,246000
2022,SE,FT,Machine Learning Engineer,USD,201000,US,100,US,M,201000
2022,SE,FT,Data Scientist,USD,190000,US,0,US,M,190000
2022,SE,FT,Data Scientist,USD,155000,US,0,US,M,155000
2022,SE,FT,ML Engineer,USD,235000,US,100,US,M,235000
2022,SE,FT,ML Engineer,USD,185000,US,100,US,M,185000
2022,SE,FT,Cloud Database Engineer,USD,190000,US,100,US,M,190000
2022,SE,FT,Cloud Database Engineer,USD,160000,US,100,US,M,160000
2022,EN,FT,Product Data Analyst,USD,100000,US,100,US,M,100000
2022,MI,FT,Data Engineer,USD,130000,US,0,US,M,130000
2022,MI,FT,Data Engineer,USD,115000,US,0,US,M,115000
2022,MI,FT,Data Scientist,GBP,92350,GB,0,GB,M,75000
2022,MI,FT,Data Scientist,GBP,67723,GB,0,GB,M,55000
2022,MI,FT,Data Engineer,USD,105000,US,0,US,M,105000
2022,MI,FT,Data Engineer,USD,70000,US,0,US,M,70000
2022,SE,FT,Machine Learning Engineer,USD,204500,US,0,US,M,204500
2022,SE,FT,Machine Learning Engineer,USD,142200,US,0,US,M,142200
2022,SE,FT,Machine Learning Engineer,USD,192000,US,100,US,M,192000
2022,SE,FT,Machine Learning Engineer,USD,164000,US,100,US,M,164000
2022,SE,FT,Data Engineer,USD,185900,US,0,US,M,185900
2022,SE,FT,Data Engineer,USD,129300,US,0,US,M,129300
2022,SE,FT,Data Engineer,USD,130000,US,0,US,M,130000
2022,SE,FT,Data Engineer,USD,75000,US,0,US,M,75000
2022,SE,FT,Data Science Manager,USD,175000,US,0,US,M,175000
2022,SE,FT,Data Science Manager,USD,120000,US,0,US,M,120000
2022,SE,FT,Data Engineer,USD,167500,US,0,US,M,167500
2022,SE,FT,Data Engineer,USD,106500,US,0,US,M,106500
2022,MI,FT,Data Analyst,USD,75000,US,100,US,M,75000
2022,MI,FT,Data Analyst,USD,60000,US,100,US,M,60000
2022,SE,FT,Applied Scientist,USD,184000,US,100,US,M,184000
2022,SE,FT,Applied Scientist,USD,142000,US,100,US,M,142000
2022,MI,FT,Data Scientist,USD,145000,US,0,US,M,145000
2022,MI,FT,Data Scientist,USD,100000,US,0,US,M,100000
2022,EN,FT,Machine Learning Software Engineer,USD,10000,MA,50,MA,S,10000
2022,MI,FT,Data Scientist,INR,31795,IN,100,US,M,2500000
2022,MI,FT,NLP Engineer,PLN,44365,PL,100,PL,S,198000
2022,SE,FT,Data Engineer,USD,175000,US,0,US,M,175000
2022,SE,FT,Data Engineer,USD,120000,US,0,US,M,120000
2022,SE,FT,Data Engineer,USD,175000,US,0,US,M,175000
2022,SE,FT,Data Engineer,USD,120000,US,0,US,M,120000
2022,EX,FT,Data Engineer,USD,200000,US,0,US,M,200000
2022,EX,FT,Data Engineer,USD,145000,US,0,US,M,145000
2022,MI,FT,Data Engineer,GBP,92350,GB,100,GB,M,75000
2022,MI,FT,Data Engineer,GBP,73880,GB,100,GB,M,60000
2022,SE,FT,Data Engineer,USD,145000,US,0,US,M,145000
2022,SE,FT,Data Engineer,USD,100000,US,0,US,M,100000
2022,SE,FT,Applied Scientist,USD,192000,US,100,US,M,192000
2022,SE,FT,Applied Scientist,USD,164000,US,100,US,M,164000
2022,EX,FT,Data Engineer,USD,310000,US,100,US,M,310000
2022,EX,FT,Data Engineer,USD,239000,US,100,US,M,239000
2022,SE,FT,Data Analyst,USD,120000,US,0,US,M,120000
2022,SE,FT,Data Analyst,USD,95000,US,0,US,M,95000
2022,SE,FT,Machine Learning Engineer,USD,145000,US,0,US,M,145000
2022,SE,FT,Machine Learning Engineer,USD,135000,US,0,US,M,135000
2022,SE,FT,Data Engineer,USD,100000,US,0,US,M,100000
2022,SE,FT,Data Engineer,USD,78000,US,0,US,M,78000
2022,SE,FT,Data Engineer,EUR,73546,ES,0,ES,M,70000
2022,SE,FT,Data Engineer,EUR,36773,ES,0,ES,M,35000
2022,MI,FT,Data Engineer,USD,160000,US,100,US,M,160000
2022,MI,FT,Data Engineer,USD,120000,US,100,US,M,120000
2022,SE,FT,Data Scientist,USD,190000,US,0,US,M,190000
2022,SE,FT,Data Scientist,USD,150000,US,0,US,M,150000
2022,MI,FT,Data Engineer,INR,35610,IN,50,IN,L,2800000
2022,SE,FT,AI Scientist,USD,125000,CO,100,CO,L,125000
2022,SE,FT,Data Engineer,USD,120000,US,0,US,M,120000
2022,SE,FT,Data Engineer,USD,95000,US,0,US,M,95000
2022,MI,FT,Data Analyst,USD,150000,US,0,US,M,150000
2022,MI,FT,Data Analyst,USD,100000,US,0,US,M,100000
2022,SE,FT,Data Scientist,EUR,47280,ES,0,ES,M,45000
2022,SE,FT,Data Scientist,EUR,37824,ES,0,ES,M,36000
2022,SE,FT,Data Analyst,USD,115934,US,100,US,M,115934
2022,SE,FT,Data Analyst,USD,81666,US,100,US,M,81666
2022,SE,FT,Data Scientist,USD,175000,US,100,US,M,175000
2022,SE,FT,Data Scientist,USD,140000,US,100,US,M,140000
2022,SE,FT,Data Engineer,USD,120000,US,0,US,M,120000
2022,SE,FT,Data Engineer,USD,95000,US,0,US,M,95000
2022,SE,FT,Research Engineer,USD,249500,US,0,US,M,249500
2022,SE,FT,Research Engineer,USD,149850,US,0,US,M,149850
2022,MI,FT,Analytics Engineer,USD,122500,US,100,US,M,122500
2022,MI,FT,Analytics Engineer,USD,100000,US,100,US,M,100000
2022,SE,FT,Data Scientist,USD,249500,US,0,US,M,249500
2022,SE,FT,Data Scientist,USD,149850,US,0,US,M,149850
2022,EN,FT,Data Analyst,USD,55000,US,0,US,M,55000
2022,EN,FT,Data Analyst,USD,48000,US,0,US,M,48000
2022,SE,FT,Research Scientist,USD,249500,US,0,US,M,249500
2022,SE,FT,Research Scientist,USD,149850,US,0,US,M,149850
2022,MI,FT,Computer Vision Engineer,EUR,58837,FR,100,FR,S,56000
2022,SE,FT,Data Engineer,USD,190000,US,100,US,M,190000
2022,SE,FT,Data Engineer,USD,120000,US,100,US,M,120000
2022,SE,FT,Data Analyst,USD,127000,US,100,US,M,127000
2022,SE,FT,Data Analyst,USD,104000,US,100,US,M,104000
2022,SE,FT,Data Scientist,USD,210000,US,100,US,M,210000
2022,SE,FT,Data Scientist,USD,150000,US,100,US,M,150000
2022,SE,FT,Machine Learning Engineer,USD,210000,US,100,US,M,210000
2022,SE,FT,Machine Learning Engineer,USD,150000,US,100,US,M,150000
2022,SE,FT,Data Engineer,USD,210000,US,100,US,M,210000
2022,SE,FT,Data Engineer,USD,130000,US,100,US,M,130000
2022,SE,FT,Data Scientist,USD,182750,US,100,US,M,182750
2022,SE,FT,Data Scientist,USD,161500,US,100,US,M,161500
2022,MI,FT,Data Analyst,USD,102640,US,100,US,M,102640
2022,MI,FT,Data Analyst,USD,66100,US,100,US,M,66100
2022,SE,FT,Research Scientist,USD,210000,US,100,US,M,210000
2022,SE,FT,Research Scientist,USD,150000,US,100,US,M,150000
2022,SE,FT,Data Engineer,USD,198800,US,0,US,M,198800
2022,SE,FT,Data Engineer,USD,122600,US,0,US,M,122600
2022,MI,FT,Data Engineer,USD,130000,US,100,US,M,130000
2022,MI,FT,Data Engineer,USD,80000,US,100,US,M,80000
2022,SE,FT,Data Scientist,USD,136000,US,100,US,M,136000
2022,SE,FT,Data Scientist,USD,104000,US,100,US,M,104000
2022,SE,FT,Data Analyst,USD,150000,US,100,US,M,150000
2022,SE,FT,Data Analyst,USD,100000,US,100,US,M,100000
2022,EN,FT,Data Engineer,USD,160000,US,0,US,M,160000
2022,EN,FT,Data Engineer,USD,135000,US,0,US,M,135000
2022,SE,FT,Data Engineer,USD,216000,US,100,US,M,216000
2022,SE,FT,Data Engineer,USD,144000,US,100,US,M,144000
2022,EX,FT,Data Scientist,USD,159000,US,100,US,M,159000
2022,EX,FT,Data Scientist,USD,130000,US,100,US,M,130000
2022,SE,FT,Data Analyst,USD,115934,US,100,US,M,115934
2022,SE,FT,Data Analyst,USD,81666,US,100,US,M,81666
2022,SE,FT,Data Engineer,USD,215000,US,100,US,M,215000
2022,SE,FT,Data Engineer,USD,150000,US,100,US,M,150000
2022,SE,FT,Machine Learning Engineer,USD,246000,US,100,US,M,246000
2022,SE,FT,Machine Learning Engineer,USD,201000,US,100,US,M,201000
2022,MI,FT,Data Engineer,USD,187000,US,100,US,M,187000
2022,MI,FT,Data Engineer,USD,153000,US,100,US,M,153000
2022,SE,FT,Machine Learning Engineer,USD,255000,MX,100,MX,M,255000
2022,SE,FT,Machine Learning Engineer,USD,185000,MX,100,MX,M,185000
2022,MI,FT,Data Analyst,GBP,430967,GB,0,GB,M,350000
2022,MI,FT,Data Analyst,GBP,55410,GB,0,GB,M,45000
2022,SE,FT,Data Analyst,EUR,50432,ES,0,ES,M,48000
2022,SE,FT,Data Analyst,EUR,39925,ES,0,ES,M,38000
2022,SE,FT,Data Analyst,USD,169000,US,0,US,M,169000
2022,SE,FT,Data Analyst,USD,110600,US,0,US,M,110600
2022,EN,FT,BI Data Analyst,EUR,60938,DE,0,DE,L,58000
2022,SE,FT,BI Developer,USD,140000,US,100,US,M,140000
2022,SE,FT,BI Developer,USD,120000,US,100,US,M,120000
2022,MI,FT,Data Analyst,USD,75000,US,100,US,M,75000
2022,MI,FT,Data Analyst,USD,60000,US,100,US,M,60000
2022,SE,FT,3D Computer Vision Researcher,USD,10000,CA,50,AL,S,10000
2022,EN,FT,Data Analyst,USD,50000,US,50,US,L,50000
2022,MI,FT,MLOps Engineer,USD,134000,US,100,US,M,134000
2022,MI,FT,MLOps Engineer,USD,124000,US,100,US,M,124000
2022,SE,FT,Data Analyst,USD,166700,US,0,US,M,166700
2022,SE,FT,Data Analyst,USD,119000,US,0,US,M,119000
2022,EN,FT,Data Scientist,USD,124234,US,0,US,M,124234
2022,EN,FT,Data Scientist,USD,74540,US,0,US,M,74540
2022,MI,FT,Data Analyst,USD,100000,US,100,US,M,100000
2022,MI,FT,Data Analyst,USD,65000,US,100,US,M,65000
2021,MI,FT,Data Analyst,INR,16904,IN,50,IN,L,1250000
2022,EN,FT,AI Scientist,USD,200000,CA,50,CA,L,200000
2022,EN,FT,Machine Learning Engineer,USD,12000,AR,100,AR,L,12000
2022,SE,FT,Data Engineer,USD,220000,US,100,US,M,220000
2022,SE,FT,Data Engineer,USD,146000,US,100,US,M,146000
2022,SE,FT,Data Engineer,EUR,68293,ES,0,ES,M,65000
2022,SE,FT,Data Engineer,EUR,36773,ES,0,ES,M,35000
2022,SE,FT,Data Specialist,USD,110000,US,0,US,M,110000
2022,SE,FT,Data Specialist,USD,70000,US,0,US,M,70000
2022,EN,FT,Data Analyst,USD,50000,US,50,US,L,50000
2022,SE,FT,Data Engineer,USD,120000,US,0,US,M,120000
2022,SE,FT,Data Engineer,USD,95000,US,0,US,M,95000
2022,MI,FT,Data Analyst,USD,150000,US,0,US,M,150000
2022,MI,FT,Data Analyst,USD,100000,US,0,US,M,100000
2022,SE,FT,Data Scientist,EUR,47280,ES,0,ES,M,45000
2022,SE,FT,Data Scientist,EUR,37824,ES,0,ES,M,36000
2022,SE,FT,Data Architect,USD,190000,US,100,US,M,190000
2022,SE,FT,Data Architect,USD,135000,US,100,US,M,135000
2022,SE,FT,Data Scientist,USD,128000,US,0,US,M,128000
2022,SE,FT,Data Scientist,USD,81500,US,0,US,M,81500
2022,SE,FT,Data Scientist,USD,173000,US,100,US,M,173000
2022,SE,FT,Data Scientist,USD,110000,US,100,US,M,110000
2022,SE,FT,Machine Learning Engineer,USD,192000,US,0,US,M,192000
2022,SE,FT,Machine Learning Engineer,USD,120000,US,0,US,M,120000
2022,SE,FT,Data Analyst,USD,115934,US,100,US,M,115934
2022,SE,FT,Data Analyst,USD,81666,US,100,US,M,81666
2022,SE,FT,Data Analyst,USD,120000,US,0,US,M,120000
2022,SE,FT,Data Analyst,USD,95000,US,0,US,M,95000
2022,SE,FT,Principal Machine Learning Engineer,USD,190000,US,100,US,L,190000
2022,SE,FT,Data Engineer,USD,194000,US,100,US,M,194000
2022,SE,FT,Data Engineer,USD,129400,US,100,US,M,129400
2022,SE,FT,Data Analyst,USD,201000,US,100,US,M,201000
2022,SE,FT,Data Analyst,USD,89200,US,100,US,M,89200
2022,SE,FT,Data Scientist,USD,165000,US,0,US,M,165000
2022,SE,FT,Data Scientist,USD,125000,US,0,US,M,125000
2022,SE,FT,Applied Scientist,USD,230000,US,100,US,M,230000
2022,SE,FT,Applied Scientist,USD,196000,US,100,US,M,196000
2022,MI,FT,Machine Learning Engineer,USD,130000,US,0,US,M,130000
2022,MI,FT,Machine Learning Engineer,USD,90000,US,0,US,M,90000
2022,MI,FT,Machine Learning Researcher,USD,150000,US,100,US,M,150000
2022,MI,FT,Machine Learning Researcher,USD,100000,US,100,US,M,100000
2022,MI,FT,Machine Learning Engineer,USD,230000,US,0,US,M,230000
2022,MI,FT,Machine Learning Engineer,USD,150000,US,0,US,M,150000
2022,SE,FT,Data Engineer,USD,153600,US,0,US,M,153600
2022,SE,FT,Data Engineer,USD,106800,US,0,US,M,106800
2022,MI,FT,Machine Learning Researcher,USD,130000,US,100,US,M,130000
2022,MI,FT,Machine Learning Researcher,USD,100000,US,100,US,M,100000
2022,SE,FT,Data Engineer,USD,216000,US,100,US,M,216000
2022,SE,FT,Data Engineer,USD,144000,US,100,US,M,144000
2022,MI,FT,Data Scientist,USD,180000,US,0,US,M,180000
2022,MI,FT,Data Scientist,USD,120000,US,0,US,M,120000
2022,EN,FT,Data Engineer,USD,160000,US,0,US,M,160000
2022,EN,FT,Data Engineer,USD,135000,US,0,US,M,135000
2022,SE,FT,Data Analyst,USD,192500,US,100,US,M,192500
2022,SE,FT,Data Analyst,USD,140000,US,100,US,M,140000
2022,SE,FT,Data Engineer,USD,152500,US,0,US,M,152500
2022,SE,FT,Data Engineer,USD,130000,US,0,US,M,130000
2022,SE,FT,Data Analyst,USD,65000,US,100,US,M,65000
2022,SE,FT,Data Analyst,USD,55000,US,100,US,M,55000
2022,SE,FT,Data Engineer,USD,178750,US,0,US,M,178750
2022,SE,FT,Data Engineer,USD,160000,US,0,US,M,160000
2022,MI,FT,Data Scientist,EUR,63040,FR,100,FR,M,60000
2022,MI,FT,Data Scientist,EUR,52533,FR,100,FR,M,50000
2022,MI,FT,Machine Learning Scientist,USD,165000,US,0,US,M,165000
2022,MI,FT,Machine Learning Scientist,USD,135000,US,0,US,M,135000
2022,SE,FT,Analytics Engineer,USD,170000,US,100,US,M,170000
2022,SE,FT,Analytics Engineer,USD,125000,US,100,US,M,125000
2022,SE,FT,Data Engineer,USD,105000,US,0,US,M,105000
2022,SE,FT,Data Engineer,USD,70000,US,0,US,M,70000
2022,SE,FT,Data Scientist,USD,130000,US,0,US,M,130000
2022,SE,FT,Data Scientist,USD,95000,US,0,US,M,95000
2022,SE,FT,Data Scientist,USD,203500,US,0,US,M,203500
2022,SE,FT,Data Scientist,USD,152000,US,0,US,M,152000
2022,SE,FT,Data Engineer,USD,197430,US,100,US,M,197430
2022,SE,FT,Data Engineer,USD,134760,US,100,US,M,134760
2022,MI,FT,Data Scientist,USD,120000,US,100,US,M,120000
2022,SE,FT,Data Engineer,USD,197000,US,0,US,M,197000
2022,SE,FT,Data Engineer,USD,99000,US,0,US,M,99000
2022,SE,FT,Data Engineer,USD,220000,US,100,US,M,220000
2022,SE,FT,Data Engineer,USD,162000,US,100,US,M,162000
2022,MI,FT,Data Engineer,EUR,110446,LT,0,LT,M,105120
2022,MI,FT,Data Engineer,EUR,79178,LT,0,LT,M,75360
2022,MI,FT,Data Science Consultant,GBP,70186,GB,0,GB,M,57000
2022,MI,FT,Data Science Consultant,GBP,51716,GB,0,GB,M,42000
2022,SE,FT,Data Architect,USD,149040,US,100,US,M,149040
2022,SE,FT,Data Architect,USD,113900,US,100,US,M,113900
2020,MI,FT,Business Data Analyst,USD,95000,US,0,US,M,95000
2021,SE,FT,Data Analyst,USD,115000,US,100,US,S,115000
2022,SE,FT,Data Analyst,USD,171000,US,100,AU,L,171000
2022,EN,FT,Data Analytics Engineer,USD,13000,AR,100,AR,S,13000
2022,SE,FT,Data Engineer,USD,100000,US,0,US,M,100000
2022,SE,FT,Data Engineer,USD,78000,US,0,US,M,78000
2022,SE,FT,Data Engineer,USD,120000,US,0,US,M,120000
2022,SE,FT,Data Engineer,USD,95000,US,0,US,M,95000
2022,SE,FT,Data Specialist,USD,110000,US,0,US,M,110000
2022,SE,FT,Data Specialist,USD,70000,US,0,US,M,70000
2022,EN,FL,Data Analytics Consultant,USD,50000,BE,100,US,S,50000
2022,SE,FT,Data Scientist,USD,185900,US,0,US,M,185900
2022,SE,FT,Data Scientist,USD,129300,US,0,US,M,129300
2022,MI,FT,Data Analyst,USD,150000,US,0,US,M,150000
2022,MI,FT,Data Analyst,USD,100000,US,0,US,M,100000
2022,SE,FT,Data Engineer,USD,230000,US,100,US,M,230000
2022,SE,FT,Data Engineer,USD,154600,US,100,US,M,154600
2022,SE,FT,Machine Learning Engineer,USD,204500,US,0,US,M,204500
2022,SE,FT,Machine Learning Engineer,USD,142200,US,0,US,M,142200
2022,MI,FT,Data Engineer,USD,160000,US,100,US,M,160000
2022,MI,FT,Data Engineer,USD,75000,US,100,US,M,75000
2022,SE,FT,Data Scientist,EUR,47280,ES,0,ES,M,45000
2022,SE,FT,Data Scientist,EUR,37824,ES,0,ES,M,36000
2022,SE,FT,Data Engineer,USD,213000,US,0,US,M,213000
2022,SE,FT,Data Engineer,USD,152000,US,0,US,M,152000
2022,SE,FT,Data Scientist,USD,140000,US,100,US,M,140000
2022,SE,FT,Data Scientist,USD,120000,US,100,US,M,120000
2022,SE,FT,Data Scientist,USD,110000,US,0,US,M,110000
2022,SE,FT,Data Scientist,USD,70000,US,0,US,M,70000
2022,SE,FT,Machine Learning Software Engineer,USD,227200,CA,100,CA,M,227200
2022,SE,FT,Machine Learning Software Engineer,USD,168000,CA,100,CA,M,168000
2021,EN,FT,3D Computer Vision Researcher,USD,20000,AS,0,AS,M,20000
2022,MI,FT,Data Scientist,EUR,64090,DE,0,DE,M,61000
2022,MI,FT,Data Scientist,EUR,60938,DE,0,DE,M,58000
2022,SE,FT,ML Engineer,USD,243000,US,100,US,M,243000
2022,SE,FT,ML Engineer,USD,183000,US,100,US,M,183000
2022,SE,FT,Data Engineer,USD,175000,US,0,US,M,175000
2022,SE,FT,Data Engineer,USD,150000,US,0,US,M,150000
2022,MI,FT,Data Scientist,USD,130000,US,100,US,M,130000
2022,MI,FT,Data Scientist,USD,90000,US,100,US,M,90000
2022,MI,FT,Data Analyst,USD,165000,US,0,US,M,165000
2022,MI,FT,Data Analyst,USD,124000,US,0,US,M,124000
2022,SE,FT,Data Engineer,USD,178000,CA,0,CA,M,178000
2022,SE,FT,Data Engineer,USD,132000,CA,0,CA,M,132000
2022,SE,FT,Data Engineer,USD,300000,US,0,US,M,300000
2022,SE,FT,Data Engineer,USD,130000,US,0,US,M,130000
2022,SE,FT,Data Analyst,USD,169000,US,0,US,M,169000
2022,SE,FT,Data Analyst,USD,110600,US,0,US,M,110600
2022,SE,FT,Data Analyst,USD,116000,US,100,US,M,116000
2022,SE,FT,Data Analyst,USD,96000,US,100,US,M,96000
2022,SE,FT,Data Analyst,GBP,92350,GB,0,GB,M,75000
2022,SE,FT,Data Analyst,GBP,70186,GB,0,GB,M,57000
2022,SE,FT,Data Analyst,USD,105000,US,0,US,M,105000
2022,SE,FT,Data Analyst,USD,70000,US,0,US,M,70000
2022,MI,FT,Machine Learning Researcher,CAD,105236,CA,50,CA,L,137000
2022,SE,FT,Data Engineer,USD,194000,US,100,US,M,194000
2022,SE,FT,Data Engineer,USD,129400,US,100,US,M,129400
2022,SE,FT,Data Architect,USD,190000,US,100,US,M,190000
2022,SE,FT,Data Architect,USD,135000,US,100,US,M,135000
2022,SE,FT,Data Analyst,USD,100000,US,0,US,M,100000
2022,SE,FT,Data Analyst,USD,70000,US,0,US,M,70000
2022,EN,FT,Machine Learning Engineer,USD,189750,US,0,US,M,189750
2022,EN,FT,Machine Learning Engineer,USD,140250,US,0,US,M,140250
2022,SE,FT,Data Analyst,USD,130000,US,0,US,M,130000
2022,SE,FT,Data Analyst,USD,100000,US,0,US,M,100000
2022,MI,FT,Data Analyst,USD,160000,US,0,US,M,160000
2022,MI,FT,Data Analyst,USD,109000,US,0,US,M,109000
2022,SE,FT,Research Engineer,USD,250000,US,0,US,M,250000
2022,SE,FT,Research Engineer,USD,150000,US,0,US,M,150000
2022,MI,FT,Data Analyst,USD,206000,US,0,US,M,206000
2022,MI,FT,Data Analyst,USD,160000,US,0,US,M,160000
2022,SE,FT,Data Engineer,USD,135000,US,0,US,M,135000
2022,SE,FT,Data Engineer,USD,120000,US,0,US,M,120000
2022,SE,FT,Machine Learning Engineer,EUR,115573,FR,100,FR,M,110000
2022,SE,FT,Machine Learning Engineer,EUR,73546,FR,100,FR,M,70000
2022,EN,FT,Data Engineer,USD,160000,US,0,US,M,160000
2022,EN,FT,Data Engineer,USD,135000,US,0,US,M,135000
2022,MI,FT,Data Analyst,USD,150000,US,0,US,M,150000
2022,MI,FT,Data Analyst,USD,100000,US,0,US,M,100000
2022,MI,FT,Data Engineer,USD,120000,US,0,US,M,120000
2022,MI,FT,Data Engineer,USD,95000,US,0,US,M,95000
2022,SE,FT,Data Engineer,EUR,68293,ES,0,ES,M,65000
2022,SE,FT,Data Engineer,EUR,42026,ES,0,ES,M,40000
2022,SE,FT,Data Engineer,USD,191200,US,0,US,M,191200
2022,SE,FT,Data Engineer,USD,130000,US,0,US,M,130000
2022,SE,FT,Data Engineer,USD,191200,US,0,US,M,191200
2022,SE,FT,Data Engineer,USD,130000,US,0,US,M,130000
2022,EN,FT,Machine Learning Research Engineer,EUR,66192,DE,50,DE,L,63000
2022,EN,FT,3D Computer Vision Researcher,USD,50000,US,100,CR,S,50000
2022,SE,FT,Data Engineer,USD,230000,US,0,US,L,230000
2022,SE,FT,Data Engineer,USD,154600,US,0,US,L,154600
2022,SE,FT,Data Engineer,USD,120000,US,0,US,M,120000
2022,SE,FT,Data Engineer,USD,95000,US,0,US,M,95000
2022,SE,FT,Data Scientist,USD,140000,US,0,US,M,140000
2022,SE,FT,Data Scientist,USD,120000,US,0,US,M,120000
2022,SE,FT,Data Analyst,USD,169000,US,0,US,M,169000
2022,SE,FT,Data Analyst,USD,110600,US,0,US,M,110600
2022,MI,FT,Data Analyst,USD,80000,US,100,US,L,80000
2022,SE,FT,Data Engineer,USD,185900,US,0,US,M,185900
2022,SE,FT,Data Engineer,USD,129300,US,0,US,M,129300
2022,SE,FT,Analytics Engineer,USD,135000,US,0,US,M,135000
2022,SE,FT,Analytics Engineer,USD,110000,US,0,US,M,110000
2022,MI,FT,Data Analytics Manager,USD,155000,US,0,US,M,155000
2022,MI,FT,Data Analytics Manager,USD,140000,US,0,US,M,140000
2022,SE,FT,Data Engineer,USD,205000,US,100,US,M,205000
2022,SE,FT,Data Engineer,USD,150000,US,100,US,M,150000
2022,SE,FT,Data Engineer,USD,179500,US,0,US,M,179500
2022,SE,FT,Data Engineer,USD,134000,US,0,US,M,134000
2022,MI,FT,Data Scientist,USD,180000,US,0,US,M,180000
